mentions_count,name
72,Jamal Khashoggi
36,Theresa May
24,Tetiana Bersheda
23,States Erich
23,Angela Merkel
22,Antonio Tajani
20,Le Matin
19,Amy Mcgrath
19,Maher Abdulaziz
18,Marq Perez
14,Gerhard Pfister
13,Donald Trump
13,Donald Tusk
12,Mark Rutte
12,Maher Abdulaziz Mutreb
12,Dmitri Rybolovlev
12,Bundesrat Mason
12,Fabian Maienfisch
11,Yamal Khashoggi
11,Josef Dittli
11,Philippe Sands
11,Canton Jura
11,Canton Schaffhausen
10,Canton Lucerne
10,Andrea Stalder
10,Doris Leuthard
9,Harvey Weinstein
9,Michel Barnier
9,States Baumann
